gbifID,scientificName,decimalLatitude,decimalLongitude,day,month,year,rain,temp,soil_temp,optical_thickness,transmission_percent
2238921403,"Sceloporus undulatus (Bosc & Daudin, 1801)",38.446384,-76.455364,28,4,2019,17.4,17.7,13.9,0.160821488,85.14440503
2238911385,"Sceloporus undulatus (Bosc & Daudin, 1801)",35.624704,-78.933378,28,4,2019,107.4,18.7,13.9,0.160821488,85.14440503
2238906417,"Sceloporus undulatus (Bosc & Daudin, 1801)",30.422892,-84.10495,28,4,2019,107.4,25.2,14.5,0.160821488,85.14440503
2238906151,"Sceloporus undulatus (Bosc & Daudin, 1801)",29.562636,-82.19058,28,4,2019,107.4,25.2,13.9,0.160821488,85.14440503
2238905989,"Sceloporus undulatus (Bosc & Daudin, 1801)",38.988911,-77.246299,28,4,2019,17.4,17.7,13.9,0.160821488,85.14440503
2238899614,"Sceloporus undulatus (Bosc & Daudin, 1801)",30.422813,-84.104911,28,4,2019,107.4,25.2,14.5,0.160821488,85.14440503
2238897381,"Sceloporus undulatus (Bosc & Daudin, 1801)",35.95574,-79.18596,26,4,2019,107.4,18.7,13.9,0.160821488,85.14440503
2238896031,"Sceloporus undulatus (Bosc & Daudin, 1801)",35.95574,-79.18596,26,4,2019,107.4,18.7,13.9,0.160821488,85.14440503
2238883763,"Sceloporus undulatus (Bosc & Daudin, 1801)",37.982448,-78.455457,27,4,2019,107.4,17,13.9,0.160821488,85.14440503
2238876101,"Sceloporus undulatus (Bosc & Daudin, 1801)",35.499057,-82.603582,27,4,2019,107.4,15.6,13.9,0.160821488,85.14440503
2238862937,"Sceloporus undulatus (Bosc & Daudin, 1801)",37.827221,-83.678337,24,4,2019,134.1,12.2,13.9,0.160821488,85.14440503
2238862544,"Sceloporus undulatus (Bosc & Daudin, 1801)",37.837223,-83.676941,24,4,2019,134.1,12.2,13.9,0.160821488,85.14440503
2238858852,"Sceloporus undulatus (Bosc & Daudin, 1801)",30.528012,-84.109287,27,4,2019,107.4,25.2,14.5,0.160821488,85.14440503
2238853149,"Sceloporus undulatus (Bosc & Daudin, 1801)",30.353043,-84.289495,27,4,2019,107.4,25.2,14.5,0.160821488,85.14440503
2238835361,"Sceloporus undulatus (Bosc & Daudin, 1801)",30.323115,-84.35227,26,4,2019,107.4,25.2,14.5,0.160821488,85.14440503
2238824640,"Sceloporus undulatus (Bosc & Daudin, 1801)",35.96391,-81.119314,26,4,2019,107.4,15.6,13.9,0.160821488,85.14440503
2238812763,"Sceloporus undulatus (Bosc & Daudin, 1801)",38.072996,-85.755785,26,4,2019,134.1,12.1,14.5,0.203952273,81.55012914
2238810599,"Sceloporus undulatus (Bosc & Daudin, 1801)",35.817422,-81.180358,26,4,2019,107.4,15.6,13.9,0.160821488,85.14440503
2238807192,"Sceloporus undulatus (Bosc & Daudin, 1801)",30.147484,-84.496178,21,4,2019,107.4,25.2,14.5,0.160821488,85.14440503
2238795993,"Sceloporus undulatus (Bosc & Daudin, 1801)",39.40206,-75.039344,23,4,2019,75.4,14.8,14.3,0.047018182,95.40700505
2238794011,"Sceloporus undulatus (Bosc & Daudin, 1801)",35.142954,-79.361006,25,4,2019,107.4,18.7,13.9,0.160821488,85.14440503
2238793493,"Sceloporus undulatus (Bosc & Daudin, 1801)",36.378462,-86.35412,24,4,2019,134.1,12.1,14.5,0.203952273,81.55012914
