gbifID,species,decimalLatitude,decimalLongitude,day,month,year,rain,temp,soil_temp,optical_thickness,transmission_percent
2862666313,Lepus californicus,35.10926,-120.62854,10,7,2020,0,24.8,19,0.077270456,92.56394745
2862325554,Lepus californicus,35.674018,-120.797397,23,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
2862312540,Lepus americanus,44.726235,-110.704281,20,7,2010,74.2,19.4,19,0.1385,87.06632513
2860176317,Lepus californicus,41.057139,-112.247901,28,7,2018,33.9,23.5,22.8,0.22358882,79.96438645
2860149340,Lepus alleni,32.296736,-111.166615,7,5,2011,148.2,14.7,21.9,0.4199,65.71125278
2860142327,Lepus californicus,42.136279,-119.840831,21,5,2019,37.9,15,10.6,0.120591814,88.63956999
2860063329,Lepus americanus,46.318135,-85.17077,9,2,2019,5.4,-11.3,4.2,0.156214126,85.53760125
2859928664,Lepus californicus,35.778902,-115.892111,15,5,2020,0,27.2,12.6,0.082793706,92.05410301
2856772417,Lepus californicus,30.272213,-98.418027,5,7,2014,61.1,26.8,25.1,-0.1568,101
2856771355,Lepus americanus,44.970907,-68.768077,8,2,2020,31.8,-0.8,6.4,0.313141273,73.11466141
2856769440,Lepus californicus,29.670633,-98.706912,17,4,2019,54.4,18.4,15.9,0.158018687,85.38338262
2856767356,Lepus californicus,33.722127,-111.815916,17,4,2020,5.3,20.7,15.1,0.097743011,90.68819325
2856759334,Lepus californicus,31.467223,-110.275635,5,8,2019,0,30.6,27.1,0.112456524,89.36361983
2856751412,Lepus californicus,37.586453,-122.326522,18,6,2020,0,23.3,16.9,0.077960419,92.50010382
2856751384,Lepus californicus,38.039656,-104.971802,22,5,2020,44,15.6,19.4,0.072046733,93.04874105
2856750378,Lepus californicus,36.082742,-115.557533,16,5,2020,0,27.2,12.6,0.082793706,92.05410301
2856747403,Lepus californicus,32.232815,-109.827892,20,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
2856747308,Lepus americanus,44.934601,-70.509062,7,6,2018,38.8,18.2,20.3,0.0492,95.19907125
2856740402,Lepus californicus,30.587805,-103.621667,18,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
2856740132,Lepus americanus,63.846876,-149.016025,28,8,2018,0,21.5,20,0.44256807,64.23846126
2856740115,Lepus californicus,32.658744,-117.154642,4,8,2019,0,25.9,20.2,0.205045731,81.46100625
2856732359,Lepus californicus,38.875333,-104.63857,24,4,2020,4.8,8.7,15.1,0.094700984,90.96448924
2856729403,Lepus californicus,30.11515,-98.802322,21,6,2020,7.5,26.9,24.1,0.212363028,80.86710743
2856719360,Lepus californicus,38.310476,-122.590975,19,4,2020,23,17,15.1,0.097743011,90.68819325
2856718374,Lepus californicus,37.445512,-122.094308,19,4,2020,23,17,15.1,0.097743011,90.68819325
2856718318,Lepus americanus,43.577876,-70.318635,9,6,2019,64.6,19.8,20.9,0.107830728,89.77795522
2856705428,Lepus americanus,44.372975,-70.008789,21,1,2019,37.2,-3.6,2.7,0.066709988,93.5466458
2856704401,Lepus californicus,37.00697,-112.512578,10,6,2020,0,19.4,16.9,0.077960419,92.50010382
2856702427,Lepus californicus,40.812624,-104.639977,26,4,2006,16.8,12.2,15,0.1429,86.68407486
2856702419,Lepus californicus,31.944522,-109.118203,28,3,2005,42.1,13.7,19.7,0.1228,88.4440533
2856692416,Lepus alleni,32.231036,-110.683687,2,7,2020,0,34.9,30.7,0.077270456,92.56394745
2856683452,Lepus californicus,29.383783,-98.633674,10,2,2012,44.4,12.8,11.6,0.1098,89.601332
2856669430,Lepus americanus,44.955903,-70.304603,9,7,2020,3.8,23.7,27,0.122710005,88.45201318
2856657454,Lepus californicus,31.931094,-109.11962,4,7,2020,0,31.1,30.7,0.09813067,90.65304401
2856657409,Lepus californicus,31.79778,-110.808601,24,5,2020,0,21.9,19.4,0.082793706,92.05410301
2856657377,Lepus californicus,32.057499,-111.666072,20,3,2020,123.7,14.8,12.7,0.153845794,85.74042274
2856650402,Lepus californicus,37.320553,-118.183097,25,6,2020,0,24.4,16.9,0.077960419,92.50010382
2856632386,Lepus californicus,40.310933,-112.661963,19,5,2020,5.7,18.1,12.6,0.082793706,92.05410301
2856628438,Lepus californicus,38.572804,-104.608005,13,6,2020,21.8,22.6,24.1,0.212363028,80.86710743
2856624468,Lepus californicus,38.116203,-102.741901,19,7,2020,19,25.1,30.7,0.09813067,90.65304401
2856624372,Lepus californicus,32.24527,-113.788345,12,4,2020,138.7,19.8,15.1,0.097743011,90.68819325
2856616410,Lepus californicus,29.638088,-99.16409,23,6,2020,7.5,26.9,24.1,0.212363028,80.86710743
2856567388,Lepus californicus,38.039656,-104.971802,22,5,2020,44,15.6,19.4,0.072046733,93.04874105
2856562399,Lepus californicus,32.318632,-110.815679,29,9,2018,0,23.8,21.8,0.0788,92.42247509
2856555394,Lepus californicus,39.429446,-122.187121,15,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
2856551464,Lepus californicus,33.46206,-111.945112,18,7,2020,0,34.9,19,0.077270456,92.56394745
2856547376,Lepus californicus,38.942624,-104.593897,19,4,2020,4.8,8.7,15.1,0.094700984,90.96448924
2856545411,Lepus californicus,31.766476,-110.847037,24,5,2020,0,21.9,19.4,0.082793706,92.05410301
2856543449,Lepus californicus,31.930791,-109.119672,6,7,2020,0,31.1,30.7,0.09813067,90.65304401
2856542409,Lepus californicus,40.71309,-104.116836,1,8,2019,9.6,24.2,20.2,0.112456524,89.36361983
2856534353,Lepus californicus,38.192725,-112.007481,1,5,2018,98.5,16.3,15.2,0.064584809,93.74566061
2856533382,Lepus californicus,39.138976,-123.504081,19,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
2856532443,Lepus californicus,38.303925,-104.354513,15,7,2020,19,25.1,30.7,0.09813067,90.65304401
2856532349,Lepus californicus,37.752084,-112.341486,6,6,2006,17.2,24.4,22.9,0.0792,92.38551349
2856522511,Lepus californicus,32.234087,-109.827991,19,7,2020,0,31.1,30.7,0.09813067,90.65304401
2856521405,Lepus californicus,37.233028,-112.967628,19,4,2019,3.3,18.6,20.6,0.13992556,86.94229526
2856520455,Lepus californicus,40.695377,-104.753927,18,7,2020,19,25.1,19,0.09813067,90.65304401
2856516432,Lepus californicus,40.581965,-106.156242,29,6,2020,21.8,22.6,16.9,0.077960419,92.50010382
2856514379,Lepus californicus,36.931353,-102.958091,7,6,2018,51.5,22.5,17,0.045730981,95.52989211
2856511414,Lepus californicus,42.841718,-116.110457,28,6,2020,43.7,21.1,16.9,0.077960419,92.50010382
2856503387,Lepus californicus,36.956096,-111.904341,16,10,2017,1,23.4,17.3,0.037841622,96.28654258
2856492451,Lepus californicus,32.310618,-112.940588,10,3,2020,123.7,13.1,12.7,0.153845794,85.74042274
2856489359,Lepus californicus,37.644543,-121.898609,26,4,2020,23,17,15.1,0.097743011,90.68819325
2856485385,Lepus californicus,34.204707,-112.601666,12,5,2020,0,27.2,12.6,0.082793706,92.05410301
2856484433,Lepus americanus,44.300601,-68.634885,22,7,2020,28.8,24.1,27,0.122710005,88.45201318
2856484347,Lepus americanus,44.581403,-68.905408,27,12,2019,38.8,-1.8,6,0.686952329,50.31070399
2856482408,Lepus californicus,41.057139,-112.247901,28,7,2018,33.9,23.5,22.8,0.22358882,79.96438645
2851307308,Lepus californicus,38.78798,-120.69129,23,7,2020,0,24.1,19,0.077270456,92.56394745
2851304383,Lepus californicus,38.62189,-120.797994,21,7,2020,0,24.1,19,0.077270456,92.56394745
2851299343,Lepus californicus,38.774939,-120.661731,21,7,2020,0,24.1,19,0.077270456,92.56394745
2851237619,Lepus californicus,37.873477,-122.318039,19,4,2017,100.8,9.9,8.3,0.056532843,94.50354463
2851207092,Lepus californicus,33.417014,-104.417197,15,7,2020,19,31.1,30.7,0.09813067,90.65304401
2851148344,Lepus californicus,33.251591,-111.672099,25,7,2020,0,34.9,19,0.077270456,92.56394745
2851136338,Lepus californicus,31.8624,-109.049127,29,7,2020,0,31.1,30.7,0.09813067,90.65304401
2851105196,Lepus californicus,33.23569,-111.770267,14,2,2016,12.9,18.8,12.6,-1.6768,101
2851097864,Lepus californicus,35.132112,-106.749432,21,10,2018,34.9,10.4,17.2,-0.0538,101
2851080172,Lepus californicus,37.42865,-122.166411,30,7,2020,0,24.1,19,0.077270456,92.56394745
2851055312,Lepus townsendii,41.805022,-115.189133,25,6,2004,0.5,26.2,20.1,0.1788,83.62731373
2851046472,Lepus townsendii,40.66961,-106.323652,22,7,2020,19,25.1,19,0.077270456,92.56394745
2851017826,Lepus californicus,38.664958,-121.715853,25,7,2020,0,24.1,19,0.077270456,92.56394745
2850976676,Lepus americanus,61.23649,-149.60951,2,7,2020,2.3,14.7,19,0.077270456,92.56394745
2850950305,Lepus californicus,32.873136,-103.295635,13,5,2016,119.7,21.3,21.3,-0.0331,101
2850910054,Lepus californicus,30.527411,-104.031621,31,5,2019,186.3,22.7,22.5,0.43141627,64.95884503
2850900282,Lepus americanus,44.99027,-116.480798,3,7,2020,2.3,23.8,19,0.077270456,92.56394745
2850868404,Lepus californicus,38.654479,-120.603033,31,7,2020,0,24.1,19,0.077270456,92.56394745
2850777382,Lepus alleni,31.774634,-111.286602,14,5,2020,0,21.9,19.4,0.082793706,92.05410301
2850752362,Lepus californicus,34.024422,-116.07823,21,7,2020,0,26.7,19,0.077270456,92.56394745
2850641683,Lepus californicus,33.446823,-114.16137,23,6,2020,0,22.5,16.9,0.077960419,92.50010382
2850621605,Lepus californicus,31.834472,-110.350816,30,5,2020,0,25.1,19.4,0.082793706,92.05410301
2850619127,Lepus californicus,32.713142,-116.917267,31,7,2020,0,19.1,19,0.077270456,92.56394745
2850617305,Lepus californicus,36.094787,-115.196369,8,4,2016,0.2,18.6,9.7,0.071672457,93.08357347
2850617105,Lepus americanus,47.73153,-113.776848,26,6,2020,38.7,16.9,16.9,0.077960419,92.50010382
2850606093,Lepus californicus,38.406325,-122.402004,20,7,2020,0,24.1,19,0.077270456,92.56394745
2850596964,Lepus californicus,32.708782,-116.526177,28,7,2020,0,19.1,19,0.077270456,92.56394745
2850592615,Lepus californicus,31.836236,-110.343975,30,5,2020,0,25.1,19.4,0.082793706,92.05410301
2850584919,Lepus americanus,47.504839,-121.838072,2,7,2020,2.3,18.9,19,0.077270456,92.56394745
2850574954,Lepus americanus,47.941562,-91.215398,2,10,2015,40.5,7.5,14.2,-0.7491,101
2850543008,Lepus californicus,38.590225,-122.517664,17,7,2020,0,24.1,19,0.077270456,92.56394745
2840553140,Lepus californicus,36.901646,-116.826164,26,11,2018,58.6,17.6,2.7,0.459580347,63.15486213
2839891461,Lepus californicus,36.474307,-117.114258,13,6,2006,17.2,20.7,22.9,0.0792,92.38551349
2826544677,Lepus californicus,42.993745,-120.04898,25,7,2020,2.3,23.8,19,0.077270456,92.56394745
2826542008,Lepus californicus,33.660085,-101.237928,12,7,2020,19,31.1,30.7,0.09813067,90.65304401
2826539712,Lepus californicus,31.263731,-104.845119,19,7,2020,19,31.1,30.7,0.09813067,90.65304401
2826526935,Lepus californicus,30.447386,-99.812778,30,7,2020,260.3,30,30.7,0.09813067,90.65304401
2826516966,Lepus californicus,37.535755,-122.233483,31,7,2020,0,24.1,19,0.077270456,92.56394745
2826514510,Lepus californicus,42.973318,-120.674976,24,7,2020,2.3,23.8,19,0.077270456,92.56394745
2826512697,Lepus americanus,46.175569,-85.030928,29,7,2020,14,24.4,27,0.122710005,88.45201318
2826510708,Lepus californicus,32.170271,-97.802944,9,7,2020,260.3,29,30.7,0.09813067,90.65304401
2826508758,Lepus californicus,33.706373,-115.689313,12,5,2012,2072.8,18.9,18.3,0.3839,68.11995437
2826497671,Lepus californicus,43.004084,-120.00554,25,7,2020,2.3,23.8,19,0.077270456,92.56394745
2826495878,Lepus californicus,30.442343,-99.812936,30,7,2020,260.3,30,30.7,0.09813067,90.65304401
2826487934,Lepus americanus,37.862993,-107.568045,30,7,2020,19,25.1,19,0.077270456,92.56394745
2826486985,Lepus californicus,33.660085,-101.237928,12,7,2020,19,31.1,30.7,0.09813067,90.65304401
2826485557,Lepus californicus,37.433852,-122.087938,28,7,2020,0,24.1,19,0.077270456,92.56394745
2826482485,Lepus californicus,29.978091,-95.854009,28,7,2020,260.3,28.6,30.7,0.09813067,90.65304401
2826471928,Lepus californicus,30.440517,-99.812787,30,7,2020,260.3,30,30.7,0.09813067,90.65304401
2826468479,Lepus californicus,43.24731,-120.690488,24,7,2020,2.3,23.8,19,0.077270456,92.56394745
2826461368,Lepus americanus,48.461197,-117.682961,15,7,2020,2.3,18.9,19,0.077270456,92.56394745
2826460063,Lepus californicus,39.407163,-122.193292,30,7,2020,2.3,24.1,19,0.077270456,92.56394745
2826450429,Lepus americanus,46.293578,-124.064484,23,7,2020,2.3,17.1,19,0.077270456,92.56394745
2826444208,Lepus californicus,44.939383,-109.193239,23,7,2020,19,20,19,0.077270456,92.56394745
2826437025,Lepus californicus,35.466642,-114.927717,29,7,2020,0,34.9,19,0.077270456,92.56394745
2826434900,Lepus californicus,33.186832,-116.316107,31,7,2020,0,26.7,19,0.077270456,92.56394745
2826429396,Lepus townsendii,38.27501,-119.61166,10,12,2014,262.5,7.6,0,-0.0097,101
2826423198,Lepus californicus,37.573736,-119.958786,11,7,2020,0,25.4,19,0.077270456,92.56394745
2826415297,Lepus californicus,34.165664,-115.924622,19,7,2020,0,26.7,19,0.077270456,92.56394745
2826407501,Lepus americanus,45.862915,-68.674648,16,7,2018,69.8,22.8,29,0.143133011,86.66387889
2826405192,Lepus californicus,37.467495,-119.946067,7,7,2020,0,25.4,19,0.077270456,92.56394745
2826399140,Lepus californicus,37.553787,-119.872432,7,7,2020,0,25.4,19,0.077270456,92.56394745
2826386963,Lepus californicus,33.864209,-111.467635,24,7,2020,0,34.9,19,0.077270456,92.56394745
2826379840,Lepus californicus,30.18849,-99.274428,7,5,2016,119.7,21.3,21.3,0.157453548,85.4316497
2826343166,Lepus californicus,38.415963,-122.419256,12,7,2020,0,24.1,19,0.077270456,92.56394745
2826340984,Lepus californicus,37.536263,-122.233405,31,7,2020,0,24.1,19,0.077270456,92.56394745
2826338184,Lepus californicus,38.500912,-122.596886,27,7,2020,0,24.1,19,0.077270456,92.56394745
2826336858,Lepus californicus,37.428692,-122.166205,30,7,2020,0,24.1,19,0.077270456,92.56394745
2826320917,Lepus californicus,33.193877,-116.323504,31,7,2020,0,26.7,19,0.077270456,92.56394745
2826318905,Lepus californicus,40.630324,-122.341055,30,7,2020,2.3,24.1,19,0.077270456,92.56394745
2826316478,Lepus americanus,38.839838,-106.333205,27,7,2020,19,25.1,19,0.09813067,90.65304401
2826308010,Lepus californicus,37.536461,-122.233262,25,7,2020,0,24.1,19,0.077270456,92.56394745
2826302942,Lepus californicus,37.145274,-121.596541,7,6,2020,0,24.4,16.9,0.077960419,92.50010382
2826290050,Lepus californicus,29.671407,-96.276903,29,7,2020,260.3,28.6,30.7,0.09813067,90.65304401
2826285904,Lepus californicus,37.435304,-122.088181,18,7,2020,0,24.1,19,0.077270456,92.56394745
2826280691,Lepus californicus,38.077249,-122.58072,27,7,2020,0,24.1,19,0.077270456,92.56394745
2826274554,Lepus californicus,37.485069,-121.96448,4,6,2020,0,23.3,16.9,0.077960419,92.50010382
2826251667,Lepus californicus,30.518597,-103.322036,20,7,2020,19,31.1,30.7,0.09813067,90.65304401
2826248709,Lepus californicus,38.073501,-122.549363,26,7,2020,0,24.1,19,0.077270456,92.56394745
2826244679,Lepus americanus,44.134592,-68.885214,26,7,2020,28.8,24.1,27,0.122710005,88.45201318
2826243134,Lepus californicus,38.544673,-122.559179,9,7,2020,0,24.1,19,0.077270456,92.56394745
2826242690,Lepus californicus,30.502783,-103.230973,20,7,2020,19,31.1,30.7,0.09813067,90.65304401
2826241887,Lepus californicus,30.446581,-99.797261,30,7,2020,260.3,30,30.7,0.09813067,90.65304401
2826233956,Lepus californicus,33.188226,-116.326592,31,7,2020,0,26.7,19,0.077270456,92.56394745
2826224456,Lepus townsendii,41.593113,-115.503053,27,7,2020,2.3,26.3,19,0.077270456,92.56394745
2826219973,Lepus californicus,37.535645,-122.233703,31,7,2020,0,24.1,19,0.077270456,92.56394745
2826219559,Lepus californicus,37.487057,-121.961922,4,6,2020,0,23.3,16.9,0.077960419,92.50010382
2826211200,Lepus californicus,37.55166,-119.84774,26,7,2020,0,25.4,19,0.077270456,92.56394745
2826210636,Lepus californicus,36.438809,-115.35982,9,7,2020,0,34.9,19,0.077270456,92.56394745
2826209392,Lepus townsendii,38.33086,-119.64476,30,12,2014,262.5,7.6,0,-0.0097,101
2826196214,Lepus californicus,36.484211,-121.166376,26,7,2020,0,25.4,19,0.077270456,92.56394745
2826194496,Lepus californicus,32.252852,-109.832012,22,5,2020,0,25.1,19.4,0.082793706,92.05410301
2826174457,Lepus americanus,46.025551,-68.950199,3,7,2010,90.1,23.5,26.4,0.2151,80.64607901
2826158166,Lepus californicus,37.41435,-119.999196,24,7,2020,0,25.4,19,0.077270456,92.56394745
2826142752,Lepus californicus,37.011412,-117.457311,22,7,2020,0,34.9,19,0.077270456,92.56394745
2826137166,Lepus californicus,35.664733,-117.600236,26,7,2020,0,24.8,19,0.077270456,92.56394745
2826124908,Lepus americanus,48.086953,-91.974953,24,7,2020,53.3,22.4,27,0.122710005,88.45201318
2823442424,Lepus americanus,40.701881,-111.623625,21,7,2020,19,26.3,19,0.077270456,92.56394745
2823442376,Lepus californicus,31.69504,-97.352309,20,7,2020,260.3,29,30.7,0.09813067,90.65304401
2823440410,Lepus californicus,37.800266,-121.861076,20,7,2020,0,24.1,19,0.077270456,92.56394745
2823436404,Lepus americanus,47.058973,-92.701846,16,7,2020,53.3,22.4,27,0.122710005,88.45201318
2823409370,Lepus californicus,33.622647,-115.317046,27,6,2020,0,22.5,16.9,0.077960419,92.50010382
2823398628,Lepus californicus,33.625149,-110.970668,18,7,2020,0,34.9,19,0.077270456,92.56394745
2823387433,Lepus californicus,33.621039,-115.312754,27,6,2020,0,22.5,16.9,0.077960419,92.50010382
2823376388,Lepus americanus,45.576148,-69.548139,19,7,2020,3.8,23.7,27,0.122710005,88.45201318
2823361476,Lepus californicus,33.623898,-115.320179,27,6,2020,0,22.5,16.9,0.077960419,92.50010382
2823357394,Lepus californicus,36.194434,-115.438297,20,7,2020,0,34.9,19,0.077270456,92.56394745
2823345272,Lepus californicus,33.626859,-115.289881,30,5,2020,4.6,21.9,12.6,0.082793706,92.05410301
2823337789,Lepus californicus,32.702124,-117.207642,17,7,2020,0,19.1,19,0.077270456,92.56394745
2823336113,Lepus americanus,39.62682,-105.624698,19,7,2020,19,25.1,19,0.09813067,90.65304401
2823327476,Lepus californicus,40.538456,-103.803426,7,6,2020,21.8,22.6,16.9,0.212363028,80.86710743
2823326228,Lepus californicus,38.585205,-121.331967,20,7,2020,0,24.1,19,0.077270456,92.56394745
2823320939,Lepus californicus,38.409094,-122.596688,18,7,2020,0,24.1,19,0.077270456,92.56394745
2823306674,Lepus californicus,33.988514,-99.080936,17,7,2020,260.3,29.5,30.7,0.09813067,90.65304401
2823293116,Lepus californicus,34.758005,-116.818788,5,4,2020,62,18.4,15.1,0.097743011,90.68819325
2823284534,Lepus americanus,47.167614,-121.428784,13,7,2020,2.3,18.9,19,0.077270456,92.56394745
2823281583,Lepus californicus,38.67566,-120.663559,11,6,2020,0,23.3,16.9,0.077960419,92.50010382
2823278035,Lepus californicus,35.42003,-106.314464,18,7,2020,19,31.1,30.7,0.09813067,90.65304401
2823262604,Lepus californicus,38.639396,-120.626571,10,6,2020,0,23.3,16.9,0.077960419,92.50010382
2823254880,Lepus californicus,34.047047,-117.33671,17,7,2020,0,26.7,19,0.077270456,92.56394745
2823249722,Lepus americanus,47.28218,-122.910994,17,7,2020,2.3,17.1,19,0.077270456,92.56394745
2823248625,Lepus californicus,38.685734,-120.642739,10,6,2020,0,23.3,16.9,0.077960419,92.50010382
2823236910,Lepus californicus,38.63465,-121.40393,18,7,2020,0,24.1,19,0.077270456,92.56394745
2823231725,Lepus californicus,37.404497,-121.953357,10,7,2020,0,24.1,19,0.077270456,92.56394745
2823222313,Lepus californicus,33.652966,-115.643974,23,5,2020,4.6,21.9,12.6,0.082793706,92.05410301
2823221481,Lepus californicus,33.6538,-115.640219,27,6,2020,0,22.5,16.9,0.077960419,92.50010382
2823219373,Lepus californicus,33.661098,-115.65135,13,6,2020,0,22.5,16.9,0.077960419,92.50010382
2823219332,Lepus californicus,30.008731,-99.427795,3,7,2020,260.3,30,30.7,0.09813067,90.65304401
2823209395,Lepus californicus,33.652891,-115.643954,20,6,2020,0,22.5,16.9,0.077960419,92.50010382
2823200549,Lepus americanus,44.30059,-68.634871,22,7,2020,28.8,24.1,27,0.122710005,88.45201318
2823199291,Lepus californicus,33.621361,-115.315716,30,5,2020,4.6,21.9,12.6,0.082793706,92.05410301
2823195335,Lepus californicus,34.0223,-116.080167,21,7,2020,0,26.7,19,0.077270456,92.56394745
2823162585,Lepus townsendii,40.752765,-104.003281,22,7,2020,19,25.1,19,0.09813067,90.65304401
2823161689,Lepus americanus,46.087243,-118.006515,10,7,2020,2.3,18.9,19,0.077270456,92.56394745
2823151269,Lepus californicus,33.620717,-115.312325,30,5,2020,4.6,21.9,12.6,0.082793706,92.05410301
2823150131,Lepus californicus,31.625211,-104.859743,20,7,2020,19,31.1,30.7,0.09813067,90.65304401
2823148513,Lepus americanus,40.35363,-105.704963,28,6,2020,21.8,22.6,16.9,0.212363028,80.86710743
2823137567,Lepus californicus,38.69047,-120.725901,11,6,2020,0,23.3,16.9,0.077960419,92.50010382
2823136286,Lepus americanus,44.971778,-70.710608,21,7,2020,3.8,23.7,27,0.122710005,88.45201318
2823132851,Lepus californicus,30.722868,-97.245439,20,6,2020,7.5,26.9,24.1,0.212363028,80.86710743
2823128066,Lepus californicus,28.155464,-99.057992,16,7,2020,260.3,30,30.7,0.09813067,90.65304401
2823122896,Lepus californicus,38.649949,-103.485319,18,7,2020,19,25.1,30.7,0.09813067,90.65304401
2823121607,Lepus californicus,38.664273,-120.717899,11,7,2020,0,24.1,19,0.077270456,92.56394745
2823120598,Lepus californicus,35.282752,-120.659616,16,7,2020,0,24.8,19,0.077270456,92.56394745
2823117713,Lepus americanus,44.272842,-122.141105,17,7,2020,2.3,23.8,19,0.077270456,92.56394745
2823117376,Lepus californicus,33.46346,-111.944727,12,1,2020,5.4,10.3,18.2,0.043830897,95.71157948
2823102248,Lepus californicus,33.609192,-112.503292,20,7,2020,0,34.9,19,0.077270456,92.56394745
2823101171,Lepus californicus,33.621672,-115.313437,24,2,2017,21.2,-2.4,0,0.136217774,87.26525706
2823095557,Lepus californicus,38.784721,-120.610428,10,6,2020,0,23.3,16.9,0.077960419,92.50010382
2823095034,Lepus californicus,41.154873,-104.868608,19,7,2020,19,25.1,19,0.09813067,90.65304401
2823093668,Lepus californicus,34.051281,-116.572049,17,7,2020,0,26.7,19,0.077270456,92.56394745
2823083609,Lepus californicus,38.684943,-120.7626,10,6,2020,0,23.3,16.9,0.077960419,92.50010382
2823066879,Lepus californicus,30.479889,-100.691997,9,7,2020,19,30,30.7,0.09813067,90.65304401
2818837466,Lepus californicus,38.077198,-102.982128,15,6,2020,21.8,22.6,24.1,0.212363028,80.86710743
2818834530,Lepus californicus,36.962448,-117.369867,15,7,2020,0,34.9,19,0.077270456,92.56394745
2818819361,Lepus californicus,36.202356,-121.222502,22,10,2016,13.4,22.3,23.6,0.133251682,87.52447809
2818780616,Lepus americanus,60.464545,-151.072922,10,7,2020,2.3,14.7,19,0.077270456,92.56394745
2818773721,Lepus californicus,37.332925,-118.188153,10,7,2020,0,25.4,19,0.077270456,92.56394745
2818759137,Lepus americanus,40.964747,-111.946736,5,7,2020,19,26.3,19,0.077270456,92.56394745
2818757022,Lepus californicus,30.68014,-104.078377,10,7,2020,19,31.1,30.7,0.09813067,90.65304401
2818755558,Lepus townsendii,45.020084,-110.691543,3,9,2006,24.6,15.2,17.9,1.4632,23.14943064
2818752423,Lepus californicus,35.64455,-106.335982,6,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
2818744366,Lepus californicus,37.428861,-122.184861,1,3,2020,34.6,12.8,12.7,0.445033512,64.08028011
2818740957,Lepus californicus,38.060757,-122.520283,12,7,2020,0,24.1,19,0.077270456,92.56394745
2818738087,Lepus americanus,45.423377,-121.441378,12,7,2020,2.3,22.3,19,0.077270456,92.56394745
2818737354,Lepus californicus,37.389225,-122.182558,20,10,2019,0,17,21,0.04889265,95.22833516
2818732652,Lepus americanus,43.796944,-74.71,29,6,2020,10,17.7,24.1,0.466126891,62.74276641
2818729048,Lepus californicus,38.499907,-121.601069,22,2,2017,21.2,-2.4,0,0.136217774,87.26525706
2818728777,Lepus americanus,47.912094,-91.949805,11,7,2020,53.3,22.4,27,0.122710005,88.45201318
2818724665,Lepus americanus,40.292068,-105.850412,8,7,2020,19,25.1,19,0.09813067,90.65304401
2818722248,Lepus californicus,38.061261,-122.697687,30,6,2020,0,23.3,16.9,0.077960419,92.50010382
2818719748,Lepus americanus,48.847569,-120.638519,7,7,2020,2.3,18.9,19,0.077270456,92.56394745
2818718052,Lepus californicus,37.416858,-122.157364,12,7,2020,0,24.1,19,0.077270456,92.56394745
2818703058,Lepus californicus,34.096623,-116.154263,3,6,2014,9.9,16.3,23.7,0.3443,70.87162813
2818702723,Lepus californicus,36.962381,-117.368329,10,7,2020,0,34.9,19,0.077270456,92.56394745
2818696069,Lepus californicus,38.372992,-104.288409,11,7,2020,19,25.1,30.7,0.09813067,90.65304401
2818689369,Lepus californicus,37.428841,-122.185475,1,2,2020,0.3,13.1,-0.4,0.117469236,88.91678661
2818687961,Lepus americanus,38.969087,-106.967575,12,7,2020,19,25.1,19,0.077270456,92.56394745
2818684375,Lepus californicus,36.202356,-121.222502,15,5,2016,68.6,17,20.9,0.624801736,53.53675622
2818679396,Lepus californicus,36.202356,-121.222502,7,6,2016,134.4,17.1,17.3,0.253424582,77.61382776
2818675366,Lepus californicus,38.436538,-122.613762,14,7,2020,0,24.1,19,0.077270456,92.56394745
2818674582,Lepus californicus,32.717443,-116.927662,15,7,2020,0,19.1,19,0.077270456,92.56394745
2818650640,Lepus californicus,30.446097,-99.803362,15,7,2020,260.3,30,30.7,0.09813067,90.65304401
2818631373,Lepus californicus,36.202356,-121.222502,30,5,2016,68.6,17,20.9,0.624801736,53.53675622
2818622606,Lepus californicus,38.562841,-121.638009,10,7,2020,0,24.1,19,0.077270456,92.56394745
2818619557,Lepus americanus,46.128358,-89.702685,15,7,2020,50,22.4,27,0.122710005,88.45201318
2818609371,Lepus californicus,38.514199,-121.623255,4,7,2020,0,24.1,19,0.077270456,92.56394745
2818591551,Lepus californicus,32.717443,-116.927662,15,7,2020,0,19.1,19,0.077270456,92.56394745
2818582047,Lepus californicus,29.856176,-100.560204,11,7,2020,19,30,30.7,0.09813067,90.65304401
2818575858,Lepus americanus,47.603383,-114.876539,11,7,2020,2.3,20,19,0.077270456,92.56394745
2818574401,Lepus californicus,37.42882,-122.185756,15,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
2818539965,Lepus americanus,44.032514,-71.154063,11,7,2020,3.8,23.7,27,0.122710005,88.45201318
2818536363,Lepus californicus,37.426053,-122.180139,25,2,2019,157.7,9.3,-1.9,0.112655539,89.3458369
2818529011,Lepus californicus,30.617289,-104.273233,8,7,2020,19,31.1,30.7,0.09813067,90.65304401
2818526038,Lepus californicus,33.618805,-116.427325,12,7,2020,0,26.7,19,0.077270456,92.56394745
2818524370,Lepus californicus,37.426286,-122.184619,1,3,2020,34.6,12.8,12.7,0.445033512,64.08028011
2818522380,Lepus californicus,37.427797,-122.183708,20,3,2020,34.6,12.8,12.7,0.445033512,64.08028011
